-78,-0.026
-220,-0.07333333333333333
-15,-0.005
-14,-0.004666666666666667
277,0.09233333333333334
-81,-0.027
-74,-0.024666666666666667
-288,-0.09600000000000002
-15,-0.005
-14,-0.004666666666666667
225,0.075
-81,-0.027
-73,-0.024333333333333332
-248,-0.08266666666666667
-15,-0.005
-14,-0.004666666666666667
152,0.050666666666666665
-80,-0.02666666666666667
-73,-0.024333333333333332
-241,-0.08033333333333333
-15,-0.005
-14,-0.004666666666666667
147,0.048999999999999995
-80,-0.02666666666666667
-73,-0.024333333333333332
-242,-0.08066666666666666
-15,-0.005
-14,-0.004666666666666667
147,0.048999999999999995
-80,-0.02666666666666667
-73,-0.024333333333333332
-201,-0.067
-17,-0.005666666666666667
-15,-0.005
55,0.018333333333333333
276,0.09200000000000001
-82,-0.027333333333333334
-78,-0.026
-1092,-0.36400000000000005
-283,-0.09433333333333334
-16,-0.005333333333333333
-14,-0.004666666666666667
1331,0.44366666666666665
169,0.05633333333333334
-81,-0.027
-77,-0.025666666666666667
-2048,-0.6826666666666666
-228,-0.076
-16,-0.005333333333333333
-14,-0.004666666666666667
1681,0.5603333333333333
98,0.03266666666666667
-81,-0.027
-76,-0.025333333333333333
-2048,-0.6826666666666666
-15,-0.005
-15,-0.005
1462,0.48733333333333334
45,0.015
-80,-0.02666666666666667
-75,-0.024999999999999998
-1408,-0.4693333333333333
-83,-0.02766666666666667
-15,-0.005
-14,-0.004666666666666667
834,0.27799999999999997
-77,-0.025666666666666667
-79,-0.026333333333333334
-74,-0.024666666666666667
-127,-0.042333333333333334
-18,-0.006000000000000001
-15,-0.005
-14,-0.004666666666666667
570,0.19000000000000003
-81,-0.027
-79,-0.026333333333333334
-74,-0.024666666666666667
-121,-0.04033333333333333
-18,-0.006000000000000001
-15,-0.005
-14,-0.004666666666666667
375,0.125
-82,-0.027333333333333334
-79,-0.026333333333333334
-73,-0.024333333333333332
-209,-0.06966666666666667
-17,-0.005666666666666667
-15,-0.005
147,0.048999999999999995
264,0.08800000000000001
-82,-0.027333333333333334
-78,-0.026
-965,-0.32166666666666666
-285,-0.09500000000000001
-16,-0.005333333333333333
-14,-0.004666666666666667
1216,0.4053333333333333
179,0.059666666666666666
-81,-0.027
-77,-0.025666666666666667
-2048,-0.6826666666666666
-242,-0.08066666666666666
-16,-0.005333333333333333
-14,-0.004666666666666667
1704,0.568
111,0.037
-81,-0.027
-76,-0.025333333333333333
-2048,-0.6826666666666666
-186,-0.062
-16,-0.005333333333333333
-15,-0.005
1359,0.453
25,0.008333333333333333
-80,-0.02666666666666667
-75,-0.024999999999999998
-1289,-0.42966666666666664
-61,-0.02033333333333333
-15,-0.005
-14,-0.004666666666666667
722,0.24066666666666667
-82,-0.027333333333333334
-79,-0.026333333333333334
-74,-0.024666666666666667
-141,-0.04700000000000001
-19,-0.006333333333333333
-15,-0.005
-14,-0.004666666666666667
422,0.14066666666666666
-82,-0.027333333333333334
-79,-0.026333333333333334
-73,-0.024333333333333332
-184,-0.06133333333333333
-17,-0.005666666666666667
-15,-0.005
108,0.036
271,0.09033333333333333
-82,-0.027333333333333334
-78,-0.026
-1092,-0.36400000000000005
-285,-0.09500000000000001
-16,-0.005333333333333333
-14,-0.004666666666666667
1260,0.42
170,0.05666666666666667
-81,-0.027
-77,-0.025666666666666667
-2048,-0.6826666666666666
-240,-0.08
-16,-0.005333333333333333
-14,-0.004666666666666667
1722,0.574
115,0.03833333333333334
-81,-0.027
-76,-0.025333333333333333
-2048,-0.6826666666666666
-188,-0.06266666666666666
-16,-0.005333333333333333
-15,-0.005
1494,0.498
55,0.018333333333333333
-81,-0.027
-76,-0.025333333333333333
-1786,-0.5953333333333334
-92,-0.030666666666666665
-15,-0.005
-15,-0.005
937,0.31233333333333335
-70,-0.023333333333333334
-80,-0.02666666666666667
-74,-0.024666666666666667
-106,-0.035333333333333335
-19,-0.006333333333333333
-15,-0.005
-14,-0.004666666666666667
399,0.133
-82,-0.027333333333333334
-79,-0.026333333333333334
-73,-0.024333333333333332
1686,0.5619999999999999
-4,-0.0013333333333333333
-80,-0.02666666666666667
-75,-0.024999999999999998
-1250,-0.4166666666666667
-62,-0.020666666666666667
-15,-0.005
-14,-0.004666666666666667
703,0.23433333333333337
-82,-0.027333333333333334
-79,-0.026333333333333334
-74,-0.024666666666666667
-121,-0.04033333333333333
-18,-0.006000000000000001
-15,-0.005
-14,-0.004666666666666667
378,0.126
-82,-0.027333333333333334
-79,-0.026333333333333334
-73,-0.024333333333333332
-192,-0.064
-17,-0.005666666666666667
-14,-0.004666666666666667
302,0.10066666666666667
252,0.084
-82,-0.027333333333333334
-78,-0.026
-1413,-0.47100000000000003
-269,-0.08966666666666667
-16,-0.005333333333333333
-14,-0.004666666666666667
1603,0.5343333333333333
147,0.048999999999999995
-81,-0.027
-77,-0.025666666666666667
-2048,-0.6826666666666666
-222,-0.074
-16,-0.005333333333333333
-14,-0.004666666666666667
1684,0.5613333333333334
94,0.03133333333333333
-81,-0.027
-76,-0.025333333333333333
-2048,-0.6826666666666666
-176,-0.058666666666666666
